name,size,type,alignment,languages,ac,hp,cr,speed,swim,fly,climb,burrow,passive_perception,darkvision,truesight,tremorsense,blindsight,strength,str_mod,dex,dex_mod,con,con_mod,intel,int_mod,wis,wis_mod,cha,cha_mod,str_save,dex_save,con_save,int_save,wis_save,cha_save,history,perception,stealth,persuasion,insight,deception,arcana,religion,acrobatics,athletics,intimidation,senses,attributes,actions,legendary_actions,legendary,source
elephant,huge,beast,unaligned,none,12,76,4,40,0,0,0,0,10,0,0,0,0,22,6,9,-1,17,3,3,-4,11,0,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passive Perception 10,"Trampling Charge. If the elephant moves at least 20 feet straight toward a creature and then hits it with a gore attack on the same turn, that target must succeed on a DC 12 Strength saving throw or be knocked prone. If the target is prone, the elephant can make one stomp attack against it as a bonus action. | ","Gore. Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 19 (3d8 + 6) piercing damage. | Stomp. Melee Weapon Attack: +8 to hit, reach 5 ft., one prone creature. Hit: 22 (3d10 + 6) bludgeoning damage.",none,0,Monster Manual (SRD)
elk,large,beast,unaligned,none,10,13,0.25,50,0,0,0,0,10,0,0,0,0,16,3,10,0,12,1,2,-4,10,0,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passive Perception 10,"Charge. If the elk moves at least 20 feet straight toward a target and then hits it with a ram attack on the same turn, the target takes an extra 7 (2d6) damage. If the target is a creature, it must succeed on a DC 13 Strength saving throw or be knocked prone. | ","Ram. Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) bludgeoning damage. | Hooves. Melee Weapon Attack: +5 to hit, reach 5 ft., one prone creature. Hit: 8 (2d4 + 3) bludgeoning damage.",none,0,Monster Manual (SRD)
erinyes,medium,fiend (devil),lawful evil,"Infernal, telepathy 120 ft.",18,153,12,30,0,60,0,0,12,0,120,0,0,18,4,16,3,18,4,14,2,14,2,18,4,0,7,8,0,6,8,0,0,0,0,0,0,0,0,0,0,0,"truesight 120 ft., passive Perception 12",Hellish Weapons. The erinyes's weapon attacks are magical and deal an extra 13 (3d8) poison damage on a hit (included in the attacks). | Magic Resistance. The erinyes has advantage on saving throws against spells and other magical effects. | ,"Multiattack. The erinyes makes three attacks. | Longsword. Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 8 (1d8 + 4) slashing damage, or 9 (1d10 + 4) slashing damage if used with two hands, plus 13 (3d8) poison damage. | Longbow. Ranged Weapon Attack: +7 to hit, range 150/600 ft., one target. Hit: 7 (1d8 + 3) piercing damage plus 13 (3d8) poison damage, and the target must succeed on a DC 14 Constitution saving throw or be poisoned. The poison lasts until it is removed by the lesser restoration spell or similar magic. | RE",none,0,Monster Manual (SRD)
ettercap,medium,monstrosity,neutral evil,none,13,44,2,30,0,0,30,0,13,60,0,0,0,14,2,15,2,13,1,7,-2,12,1,8,-1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 13","Spider Climb. The ettercap can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check. | Web Sense. While in contact with a web, the ettercap knows the exact location of any other creature in contact with the same web. | Web Walker. The ettercap ignores movement restrictions caused by webbing. | ","Multiattack. The ettercap makes two attacks: one with its bite and one with its claws. | Bite. Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 6 (1d8 + 2) piercing damage plus 4 (1d8) poison damage. The target must succeed on a DC 11 Constitution saving throw or be poisoned for 1 minute. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. | Claws. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (2d4 + 2) slashing damage. | Web (Recharge 5-6). Ranged Weapon Attack: +4 to hit, range 30/60 ft., one Large or smaller creature. Hit: The creature is restrained by webbing. As an action, the restrained creature can make a DC 11 Strength check, escaping from the webbing on a success. The effect ends if the webbing is destroyed. The webbing has AC 10, 5 hit points, vulnerability to fire damage, and immunity to bludgeoning, poison, and psychic damage.",none,0,Monster Manual (SRD)
ettin,large,giant,chaotic evil,"Giant, Orc",12,85,4,40,0,0,0,0,14,60,0,0,0,21,5,8,-1,17,3,6,-2,10,0,8,-1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 14","Two Heads. The ettin has advantage on Wisdom (Perception) checks and on saving throws against being blinded, charmed, deafened, frightened, stunned and knocked unconscious. | Wakeful. When one of the ettin's heads is asleep, its other head is awake. | ","Multiattack. The ettin makes two attacks: one with its battleaxe and one with its morningstar. | Battleaxe. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 14 (2d8 + 5) slashing damage. | Morningstar. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 14 (2d8 + 5) piercing damage.",none,0,Monster Manual (SRD)
fire-elemental,large,elemental,neutral,Ignan,13,102,5,50,0,0,0,0,10,60,0,0,0,10,0,17,3,16,3,6,-2,10,0,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10","Fire Form. The elemental can move through a space as narrow as 1 inch wide without squeezing. A creature that touches the elemental or hits it with a melee attack while within 5 feet of it takes 5 (1d10) fire damage. In addition, the elemental can enter a hostile creature's space and stop there. The first time it enters a creature's space on a turn, that creature takes 5 (1d10) fire damage and catches fire; until someone takes an action to douse the fire, the creature takes 5 (1d10) fire damage at the start of each of its turns. | Illumination. The elemental sheds bright light in a 30-foot radius and dim light in an additional 30 feet. | Water Susceptibility. For every 5 feet the elemental moves in water, or for every gallon of water splashed on it, it takes 1 cold damage. | ","Multiattack. The elemental makes two touch attacks. | Touch. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) fire damage. If the target is a creature or a flammable object, it ignites. Until a creature takes an action to douse the fire, the target takes 5 (1d10) fire damage at the start of each of its turns.",none,0,Monster Manual (SRD)
fire-giant,huge,giant,lawful evil,Giant,18,162,9,30,0,0,0,0,16,0,0,0,0,25,7,9,-1,23,6,10,0,14,2,13,1,0,3,10,0,0,5,0,6,0,0,0,0,0,0,0,11,0,passive Perception 16,,"Multiattack. The giant makes two greatsword attacks. | Greatsword. Melee Weapon Attack: +11 to hit, reach 10 ft., one target. Hit: 28 (6d6 + 7) slashing damage. | Rock. Ranged Weapon Attack: +11 to hit, range 60/240 ft., one target. Hit: 29 (4d10 + 7) bludgeoning damage.",none,0,Monster Manual (SRD)
flameskull,tiny,undead,neutral evil,Common,13,40,4,0,0,40,0,0,12,60,0,0,0,1,-5,17,3,14,2,16,3,10,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,"darkvision 60 ft., passive Perception 12","Illumination. The flameskull sheds either dim light in a 15-foot radius, or bright light in a 15-foot radius and dim light for an additional 15 feet. It can switch between the options as an action. | Magic Resistance. The flameskull has advantage on saving throws against spells and other magical effects. | Rejuvenation. If the flameskull is destroyed, it regains all its hit points in 1 hour unless holy water is sprinkled on its remains or a dispel magic or remove curse spell is cast on them. | Spellcasting. The flameskull is a 5th-level spellcaster. Its spellcasting ability is Intelligence (spell save DC 13, +5 to hit with spell attacks). It requires no somatic or material components to cast its spells. The flameskull has the following wizard spells prepared: | Cantrip (at will): mage hand | 1st level (3 slots): magic missile, shield | 2nd level (2 slots): blur, flaming sphere | 3rd level (1 slot): fireball | ","Multiattack. The flameskull uses Fire Ray twice. | Fire Ray. Ranged Spell Attack: +5 to hit, range 30 ft., one target. Hit: 10 (3d6) fire damage.",none,0,Monster Manual (SRD)
flesh-golem,medium,construct,neutral,understands the languages of its creator but can't speak,9,93,5,30,0,0,0,0,10,60,0,0,0,19,4,9,-1,18,4,6,-2,10,0,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10","Berserk. Whenever the golem starts its turn with 40 hit points or fewer, roll a d6. On a 6, the golem goes berserk. On each of its turns while berserk, the golem attacks the nearest creature it can see. If no creature is near enough to move to and attack, the golem attacks an object, with preference for an object smaller than itself. Once the golem goes berserk, it continues to do so until it is destroyed or regains all its hit points. The golem's creator, if within 60 feet of the berserk golem, can try to calm it by speaking firmly and persuasively. The golem must be able to hear its creator, who must take an action to make a DC 15 Charisma (Persuasion) check. If the check succeeds, the golem ceases being berserk. If it takes damage while still at 40 hit points or fewer, the golem might go berserk again. | Aversion of Fire. If the golem takes fire damage, it has disadvantage on attack rolls and ability checks until the end of its next turn. | Immutable Form. The golem is immune to any spell or effect that would alter its form. | Lightning Absorption. Whenever the golem is subjected to lightning damage, it takes no damage and instead regains a number of hit points equal to the lightning damage dealt. | Magic Resistance. The golem has advantage on saving throws against spells and other magical effects. | Magic Weapons. The golem's weapon attacks are magical. | ","Multiattack. The golem makes two slam attacks. | Slam. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) bludgeoning damage.",none,0,Monster Manual (SRD)
flying-snake,tiny,beast,unaligned,none,14,5,0.125,30,30,60,0,0,11,0,0,0,10,4,-3,18,4,11,0,2,-4,12,1,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 10 ft., passive Perception 11",Flyby. The snake doesn't provoke opportunity attacks when it flies out of an enemy's reach. | ,"Bite. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 1 piercing damage plus 7 (3d4) poison damage.",none,0,Monster Manual (SRD)
flying-sword,small,construct,unaligned,none,17,17,0.25,0,0,50,0,0,7,0,0,0,60,12,1,15,2,11,0,1,-5,5,-3,1,-5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 60 ft. (blind beyond this radius), passive Perception 7","Antimagic Susceptibility. The sword is incapacitated while in the area of an antimagic field. If targeted by dispel magic, the sword must succeed on a Constitution saving throw against the caster's spell save DC or fall unconscious for 1 minute. | False Appearance. While the sword remains motionless and isn't flying, it is indistinguishable from a normal sword. | ","Longsword. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 5 (1d8 + 1) slashing damage.",none,0,Monster Manual (SRD)
frog,tiny,beast,unaligned,none,11,1,0,20,20,0,0,0,11,30,0,0,0,1,-5,13,1,8,-1,1,-5,8,-1,3,-4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,"darkvision 30 ft., passive Perception 11","Amphibious. The frog can breathe air and water. | Standing Leap. The frog's long jump is up to 10 feet and its high jump is up to 5 feet, with or without a running start.",,none,0,Monster Manual (SRD)
frost-giant,huge,giant,neutral evil,Giant,15,138,8,40,0,0,0,0,13,0,0,0,0,23,6,9,-1,21,5,9,-1,10,0,12,1,0,0,8,0,3,4,0,3,0,0,0,0,0,0,0,9,0,passive Perception 13,,"Multiattack. The giant makes two greataxe attacks. | Greataxe. Melee Weapon Attack: +9 to hit, reach 10 ft., one target. Hit: 25 (3d12 + 6) slashing damage. | Rock. Ranged Weapon Attack: +9 to hit, range 60/240 ft., one target. Hit: 28 (4d10 + 6) bludgeoning damage.",none,0,Monster Manual (SRD)
gargoyle,medium,elemental,chaotic evil,Terran,15,52,2,30,0,60,0,0,10,60,0,0,0,15,2,11,0,16,3,6,-2,11,0,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10","False Appearance. While the gargoyle remains motionless, it is indistinguishable from an inanimate statue. | ","Multiattack. The gargoyle makes two attacks: one with its bite and one with its claws. | Bite. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. | Claws. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) slashing damage.",none,0,Monster Manual (SRD)
gelatinous-cube,large,ooze,unaligned,none,6,84,2,15,0,0,0,0,8,0,0,0,60,14,2,3,-4,20,5,1,-5,6,-2,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 60 ft. (blind beyond this radius), passive Perception 8","Ooze Cube. The cube takes up its entire space. Other creatures can enter the space, but a creature that does so is subjected to the cube's Engulf and has disadvantage on the saving throw. Creatures inside the cube can be seen but have total cover. A creature within 5 feet of the cube can take an action to pull a creature or object out of the cube. Doing so requires a successful DC 12 Strength check, and the creature making the attempt takes 10 (3d6) acid damage. The cube can hold only one Large creature or up to four Medium or smaller creatures inside it at a time. | Transparent. Even when the cube is in plain sight, it takes a successful DC 15 Wisdom (Perception) check to spot a cube that has neither moved nor attacked. A creature that tries to enter the cube's space while unaware of the cube is surprised by the cube. | ","Pseudopod. Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 10 (3d6) acid damage. | Engulf. The cube moves up to its speed. While doing so, it can enter Large or smaller creatures' spaces. Whenever the cube enters a creature's space, the creature must make a DC 12 Dexterity saving throw. On a successful save, the creature can choose to be pushed 5 feet back or to the side of the cube. A creature that chooses not to be pushed suffers the consequences of a failed saving throw. On a failed save, the cube enters the creature's space, and the creature takes 10 (3d6) acid damage and is engulfed. The engulfed creature can't breathe, is restrained, and takes 21 (6d6) acid damage at the start of each of the cube's turns. When the cube moves, the engulfed creature moves with it. An engulfed creature can try to escape by taking an action to make a DC 12 Strength check. On a success, the creature escapes and enters a space of its choice within 5 feet of the cube.",none,0,Monster Manual (SRD)
ghast,medium,undead,chaotic evil,Common,13,36,2,30,0,0,0,0,10,60,0,0,0,16,3,17,3,10,0,11,0,10,0,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 10","Stench. Any creature that starts its turn within 5 feet of the ghast must succeed on a DC 10 Constitution saving throw or be poisoned until the start of its next turn. On a successful saving throw, the creature is immune to the ghast's Stench for 24 hours. | Turning Defiance. The ghast and any ghouls within 30 feet of it have advantage on saving throws against effects that turn undead. | ","Bite. Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 12 (2d8 + 3) piercing damage. | Claws. Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage. If the target is a creature other than an undead, it must succeed on a DC 10 Constitution saving throw or be paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",none,0,Monster Manual (SRD)
